2.1236 	WARNING 	sounddevice audio lib was requested but not loaded: sounddevice not working
15.9676 	EXP 	text_35: autoDraw = True
16.0867 	DATA 	Keypress: 1
16.0891 	EXP 	New trial (rep=0, index=7): OrderedDict([('storyText', "“I really could've hidden something in my shoes quite easily.” "), ('locationEvent', 2), ('socialEvent', 1)])
16.1040 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
16.1256 	DATA 	Keypress: 9
16.1509 	EXP 	text: autoDraw = False
16.1509 	EXP 	image_2: autoDraw = False
16.1509 	EXP 	text_34: autoDraw = False
16.1509 	EXP 	text_35: autoDraw = False
16.1509 	EXP 	text: text = "“I really could've hidden something in my shoes quite easily.” "
16.1509 	EXP 	image_2: image = 'storypics/12_storypic'
16.1509 	EXP 	text: autoDraw = True
16.1509 	EXP 	image_2: autoDraw = True
16.1509 	EXP 	text_34: autoDraw = True
16.1509 	EXP 	text_35: autoDraw = True
16.2366 	DATA 	Keypress: 9
16.2391 	EXP 	New trial (rep=0, index=8): OrderedDict([('storyText', 'Jessie, exasperated at his need to broadcast his every inner thought, scowled at the conveyor belt.'), ('locationEvent', 2), ('socialEvent', 1)])
16.2572 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
16.2791 	DATA 	Keypress: 1
16.3010 	EXP 	text: autoDraw = False
16.3010 	EXP 	image_2: autoDraw = False
16.3010 	EXP 	text_34: autoDraw = False
16.3010 	EXP 	text_35: autoDraw = False
16.3010 	EXP 	text: text = 'Jessie, exasperated at his need to broadcast his every inner thought, scowled at the conveyor belt.'
16.3010 	EXP 	image_2: image = 'storypics/12_storypic'
16.3010 	EXP 	text: autoDraw = True
16.3010 	EXP 	image_2: autoDraw = True
16.3010 	EXP 	text_34: autoDraw = True
16.3010 	EXP 	text_35: autoDraw = True
16.3697 	DATA 	Keypress: 9
16.3721 	EXP 	New trial (rep=0, index=9): OrderedDict([('storyText', '“What?”, he asked.'), ('locationEvent', 2), ('socialEvent', 1)])
16.3798 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
16.4176 	EXP 	text: autoDraw = False
16.4176 	EXP 	image_2: autoDraw = False
16.4176 	EXP 	text_34: autoDraw = False
16.4176 	EXP 	text_35: autoDraw = False
16.4176 	EXP 	text: text = '“What?”, he asked.'
16.4176 	EXP 	image_2: image = 'storypics/12_storypic'
16.4176 	EXP 	text: autoDraw = True
16.4176 	EXP 	image_2: autoDraw = True
16.4176 	EXP 	text_34: autoDraw = True
16.4176 	EXP 	text_35: autoDraw = True
16.4400 	DATA 	Keypress: 1
16.4536 	EXP 	New trial (rep=0, index=10): OrderedDict([('storyText', 'She balled up her fists and turned to face him.'), ('locationEvent', 2), ('socialEvent', 1)])
16.4674 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
16.5010 	EXP 	text: autoDraw = False
16.5010 	EXP 	image_2: autoDraw = False
16.5010 	EXP 	text_34: autoDraw = False
16.5010 	EXP 	text_35: autoDraw = False
16.5010 	EXP 	text: text = 'She balled up her fists and turned to face him.'
16.5010 	EXP 	image_2: image = 'storypics/12_storypic'
16.5010 	EXP 	text: autoDraw = True
16.5010 	EXP 	image_2: autoDraw = True
16.5010 	EXP 	text_34: autoDraw = True
16.5010 	EXP 	text_35: autoDraw = True
16.5366 	DATA 	Keypress: 9
16.5390 	EXP 	New trial (rep=0, index=11): OrderedDict([('storyText', '“Calvin, I really don’t think I can do this anymore.'), ('locationEvent', 2), ('socialEvent', 2)])
16.5516 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
16.5843 	EXP 	text: autoDraw = False
16.5843 	EXP 	image_2: autoDraw = False
16.5843 	EXP 	text_34: autoDraw = False
16.5843 	EXP 	text_35: autoDraw = False
16.5843 	EXP 	text: text = '“Calvin, I really don’t think I can do this anymore.'
16.5843 	EXP 	image_2: image = 'storypics/12_storypic'
16.5843 	EXP 	text: autoDraw = True
16.5843 	EXP 	image_2: autoDraw = True
16.5843 	EXP 	text_34: autoDraw = True
16.5843 	EXP 	text_35: autoDraw = True
16.6229 	DATA 	Keypress: 1
16.6366 	EXP 	New trial (rep=0, index=12): OrderedDict([('storyText', 'I think it’s best that once we get to the States we part ways for good.” '), ('locationEvent', 2), ('socialEvent', 2)])
16.6539 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
16.6841 	EXP 	text: autoDraw = False
16.6841 	EXP 	image_2: autoDraw = False
16.6841 	EXP 	text_34: autoDraw = False
16.6841 	EXP 	text_35: autoDraw = False
16.6841 	EXP 	text: text = 'I think it’s best that once we get to the States we part ways for good.” '
16.6841 	EXP 	image_2: image = 'storypics/12_storypic'
16.6841 	EXP 	text: autoDraw = True
16.6841 	EXP 	image_2: autoDraw = True
16.6841 	EXP 	text_34: autoDraw = True
16.6841 	EXP 	text_35: autoDraw = True
16.6865 	DATA 	Keypress: 9
16.6899 	EXP 	New trial (rep=0, index=13): OrderedDict([('storyText', 'Calvin said nothing as he grabbed his bag and quickly walked away.'), ('locationEvent', 2), ('socialEvent', 2)])
16.7038 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
16.7343 	EXP 	text: autoDraw = False
16.7343 	EXP 	image_2: autoDraw = False
16.7343 	EXP 	text_34: autoDraw = False
16.7343 	EXP 	text_35: autoDraw = False
16.7343 	EXP 	text: text = 'Calvin said nothing as he grabbed his bag and quickly walked away.'
16.7343 	EXP 	image_2: image = 'storypics/12_storypic'
16.7343 	EXP 	text: autoDraw = True
16.7343 	EXP 	image_2: autoDraw = True
16.7343 	EXP 	text_34: autoDraw = True
16.7343 	EXP 	text_35: autoDraw = True
16.8200 	DATA 	Keypress: 1
16.8224 	EXP 	New trial (rep=0, index=14): OrderedDict([('storyText', 'Jessie trailed behind him as they made their way quickly toward their gate, shouting at his back in hopes of getting a response.'), ('locationEvent', 3), ('socialEvent', 2)])
16.8496 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
16.8760 	DATA 	Keypress: 9
16.9010 	EXP 	text: autoDraw = False
16.9010 	EXP 	image_2: autoDraw = False
16.9010 	EXP 	text_34: autoDraw = False
16.9010 	EXP 	text_35: autoDraw = False
16.9010 	EXP 	text: text = 'Jessie trailed behind him as they made their way quickly toward their gate, shouting at his back in hopes of getting a response.'
16.9010 	EXP 	image_2: image = 'storypics/12_storypic'
16.9010 	EXP 	text: autoDraw = True
16.9010 	EXP 	image_2: autoDraw = True
16.9010 	EXP 	text_34: autoDraw = True
16.9010 	EXP 	text_35: autoDraw = True
16.9868 	DATA 	Keypress: 9
16.9895 	DATA 	Keypress: 1
16.9916 	EXP 	New trial (rep=0, index=15): OrderedDict([('storyText', '“So now you have nothing to say?'), ('locationEvent', 3), ('socialEvent', 2)])
17.0005 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
17.0343 	EXP 	text: autoDraw = False
17.0343 	EXP 	image_2: autoDraw = False
17.0343 	EXP 	text_34: autoDraw = False
17.0343 	EXP 	text_35: autoDraw = False
17.0343 	EXP 	text: text = '“So now you have nothing to say?'
17.0343 	EXP 	image_2: image = 'storypics/12_storypic'
17.0343 	EXP 	text: autoDraw = True
17.0343 	EXP 	image_2: autoDraw = True
17.0343 	EXP 	text_34: autoDraw = True
17.0343 	EXP 	text_35: autoDraw = True
17.1376 	DATA 	Keypress: 9
17.1533 	EXP 	New trial (rep=0, index=16): OrderedDict([('storyText', 'Every time we talk, you are just looking for a way to steer the conversation back into your stories.”'), ('locationEvent', 3), ('socialEvent', 2)])
17.1748 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
17.2174 	EXP 	text: autoDraw = False
17.2174 	EXP 	image_2: autoDraw = False
17.2174 	EXP 	text_34: autoDraw = False
17.2174 	EXP 	text_35: autoDraw = False
17.2174 	EXP 	text: text = 'Every time we talk, you are just looking for a way to steer the conversation back into your stories.”'
17.2174 	EXP 	image_2: image = 'storypics/12_storypic'
17.2174 	EXP 	text: autoDraw = True
17.2174 	EXP 	image_2: autoDraw = True
17.2174 	EXP 	text_34: autoDraw = True
17.2174 	EXP 	text_35: autoDraw = True
17.3201 	DATA 	Keypress: 9
17.3225 	EXP 	New trial (rep=0, index=17): OrderedDict([('storyText', "Calvin didn't slow his pace, gritting his teeth and staring straight ahead. "), ('locationEvent', 3), ('socialEvent', 2)])
17.3369 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
17.3844 	EXP 	text: autoDraw = False
17.3844 	EXP 	image_2: autoDraw = False
17.3844 	EXP 	text_34: autoDraw = False
17.3844 	EXP 	text_35: autoDraw = False
17.3844 	EXP 	text: text = "Calvin didn't slow his pace, gritting his teeth and staring straight ahead. "
17.3844 	EXP 	image_2: image = 'storypics/12_storypic'
17.3844 	EXP 	text: autoDraw = True
17.3844 	EXP 	image_2: autoDraw = True
17.3844 	EXP 	text_34: autoDraw = True
17.3844 	EXP 	text_35: autoDraw = True
17.4200 	DATA 	Keypress: 1
17.4224 	EXP 	New trial (rep=0, index=18): OrderedDict([('storyText', 'He was very frustrated that he had been trying to appease Jessie this whole time and this was how she responded. '), ('locationEvent', 3), ('socialEvent', 2)])
17.4444 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
17.4844 	EXP 	text: autoDraw = False
17.4844 	EXP 	image_2: autoDraw = False
17.4844 	EXP 	text_34: autoDraw = False
17.4844 	EXP 	text_35: autoDraw = False
17.4844 	EXP 	text: text = 'He was very frustrated that he had been trying to appease Jessie this whole time and this was how she responded. '
17.4844 	EXP 	image_2: image = 'storypics/12_storypic'
17.4844 	EXP 	text: autoDraw = True
17.4844 	EXP 	image_2: autoDraw = True
17.4844 	EXP 	text_34: autoDraw = True
17.4844 	EXP 	text_35: autoDraw = True
17.5031 	DATA 	Keypress: 9
17.5062 	EXP 	New trial (rep=0, index=19): OrderedDict([('storyText', 'The silence was punctuated only by the rapid rhythmic clacking of their suitcase wheels over the tile floor as they continued power-walking through the terminal. '), ('locationEvent', 3), ('socialEvent', 2)])
17.5309 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
17.5678 	EXP 	text: autoDraw = False
17.5678 	EXP 	image_2: autoDraw = False
17.5678 	EXP 	text_34: autoDraw = False
17.5678 	EXP 	text_35: autoDraw = False
17.5678 	EXP 	text: text = 'The silence was punctuated only by the rapid rhythmic clacking of their suitcase wheels over the tile floor as they continued power-walking through the terminal. '
17.5678 	EXP 	image_2: image = 'storypics/12_storypic'
17.5678 	EXP 	text: autoDraw = True
17.5678 	EXP 	image_2: autoDraw = True
17.5678 	EXP 	text_34: autoDraw = True
17.5678 	EXP 	text_35: autoDraw = True
17.6535 	DATA 	Keypress: 1
17.6559 	EXP 	New trial (rep=0, index=20): OrderedDict([('storyText', '“Well?” Jessie said, and Calvin finally turned to her.'), ('locationEvent', 3), ('socialEvent', 2)])
17.6688 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
17.6908 	DATA 	Keypress: 9
17.7011 	EXP 	text: autoDraw = False
17.7011 	EXP 	image_2: autoDraw = False
17.7011 	EXP 	text_34: autoDraw = False
17.7011 	EXP 	text_35: autoDraw = False
17.7011 	EXP 	text: text = '“Well?” Jessie said, and Calvin finally turned to her.'
17.7011 	EXP 	image_2: image = 'storypics/12_storypic'
17.7011 	EXP 	text: autoDraw = True
17.7011 	EXP 	image_2: autoDraw = True
17.7011 	EXP 	text_34: autoDraw = True
17.7011 	EXP 	text_35: autoDraw = True
17.8408 	DATA 	Keypress: 9
17.8535 	EXP 	New trial (rep=0, index=21): OrderedDict([('storyText', '“Well, Jessie, this makes perfect sense. '), ('locationEvent', 3), ('socialEvent', 3)])
17.8655 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
17.8873 	DATA 	Keypress: 1
17.9010 	EXP 	text: autoDraw = False
17.9010 	EXP 	image_2: autoDraw = False
17.9010 	EXP 	text_34: autoDraw = False
17.9010 	EXP 	text_35: autoDraw = False
17.9010 	EXP 	text: text = '“Well, Jessie, this makes perfect sense. '
17.9010 	EXP 	image_2: image = 'storypics/12_storypic'
17.9010 	EXP 	text: autoDraw = True
17.9010 	EXP 	image_2: autoDraw = True
17.9010 	EXP 	text_34: autoDraw = True
17.9010 	EXP 	text_35: autoDraw = True
18.0201 	DATA 	Keypress: 9
18.0225 	EXP 	New trial (rep=0, index=22): OrderedDict([('storyText', 'If you feel this way, then I don’t want to keep boring you, and I agree, let’s part ways once we make it back.'), ('locationEvent', 3), ('socialEvent', 3)])
18.0445 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
18.0844 	EXP 	text: autoDraw = False
18.0844 	EXP 	image_2: autoDraw = False
18.0844 	EXP 	text_34: autoDraw = False
18.0844 	EXP 	text_35: autoDraw = False
18.0844 	EXP 	text: text = 'If you feel this way, then I don’t want to keep boring you, and I agree, let’s part ways once we make it back.'
18.0844 	EXP 	image_2: image = 'storypics/12_storypic'
18.0844 	EXP 	text: autoDraw = True
18.0844 	EXP 	image_2: autoDraw = True
18.0844 	EXP 	text_34: autoDraw = True
18.0844 	EXP 	text_35: autoDraw = True
18.1034 	DATA 	Keypress: 1
18.1065 	EXP 	New trial (rep=0, index=23): OrderedDict([('storyText', 'You should’ve spoken up about my apparent intolerability before you decided to plan this vacation.”'), ('locationEvent', 3), ('socialEvent', 3)])
18.1251 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
18.1678 	EXP 	text: autoDraw = False
18.1678 	EXP 	image_2: autoDraw = False
18.1678 	EXP 	text_34: autoDraw = False
18.1678 	EXP 	text_35: autoDraw = False
18.1678 	EXP 	text: text = 'You should’ve spoken up about my apparent intolerability before you decided to plan this vacation.”'
18.1678 	EXP 	image_2: image = 'storypics/12_storypic'
18.1678 	EXP 	text: autoDraw = True
18.1678 	EXP 	image_2: autoDraw = True
18.1678 	EXP 	text_34: autoDraw = True
18.1678 	EXP 	text_35: autoDraw = True
18.2199 	DATA 	Keypress: 9
18.2224 	EXP 	New trial (rep=0, index=24): OrderedDict([('storyText', 'He was clearly hurt, but thought it was pointless to argue. '), ('locationEvent', 3), ('socialEvent', 3)])
18.2362 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
18.2843 	EXP 	text: autoDraw = False
18.2843 	EXP 	image_2: autoDraw = False
18.2843 	EXP 	text_34: autoDraw = False
18.2843 	EXP 	text_35: autoDraw = False
18.2843 	EXP 	text: text = 'He was clearly hurt, but thought it was pointless to argue. '
18.2843 	EXP 	image_2: image = 'storypics/12_storypic'
18.2843 	EXP 	text: autoDraw = True
18.2843 	EXP 	image_2: autoDraw = True
18.2843 	EXP 	text_34: autoDraw = True
18.2843 	EXP 	text_35: autoDraw = True
18.3201 	DATA 	Keypress: 1
18.3225 	EXP 	New trial (rep=0, index=25): OrderedDict([('storyText', 'They finally made it to the gate, just as they heard the final call for passengers boarding their flight.'), ('locationEvent', 3), ('socialEvent', 3)])
18.3467 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
18.3844 	EXP 	text: autoDraw = False
18.3844 	EXP 	image_2: autoDraw = False
18.3844 	EXP 	text_34: autoDraw = False
18.3844 	EXP 	text_35: autoDraw = False
18.3844 	EXP 	text: text = 'They finally made it to the gate, just as they heard the final call for passengers boarding their flight.'
18.3844 	EXP 	image_2: image = 'storypics/12_storypic'
18.3844 	EXP 	text: autoDraw = True
18.3844 	EXP 	image_2: autoDraw = True
18.3844 	EXP 	text_34: autoDraw = True
18.3844 	EXP 	text_35: autoDraw = True
18.4230 	DATA 	Keypress: 9
18.4367 	EXP 	New trial (rep=0, index=26): OrderedDict([('storyText', 'They scanned their tickets, and the annoyed flight attendant shooed them onto the jet bridge and then closed the door behind them.'), ('locationEvent', 4), ('socialEvent', 3)])
18.4602 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
18.5011 	EXP 	text: autoDraw = False
18.5011 	EXP 	image_2: autoDraw = False
18.5011 	EXP 	text_34: autoDraw = False
18.5011 	EXP 	text_35: autoDraw = False
18.5011 	EXP 	text: text = 'They scanned their tickets, and the annoyed flight attendant shooed them onto the jet bridge and then closed the door behind them.'
18.5011 	EXP 	image_2: image = 'storypics/12_storypic'
18.5011 	EXP 	text: autoDraw = True
18.5011 	EXP 	image_2: autoDraw = True
18.5011 	EXP 	text_34: autoDraw = True
18.5011 	EXP 	text_35: autoDraw = True
18.5535 	DATA 	Keypress: 1
18.5559 	EXP 	New trial (rep=0, index=27): OrderedDict([('storyText', 'Luckily, they had forgotten to arrange seats next to each other on the flight back.'), ('locationEvent', 4), ('socialEvent', 3)])
18.5738 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
18.5955 	DATA 	Keypress: 9
18.6178 	EXP 	text: autoDraw = False
18.6178 	EXP 	image_2: autoDraw = False
18.6178 	EXP 	text_34: autoDraw = False
18.6178 	EXP 	text_35: autoDraw = False
18.6178 	EXP 	text: text = 'Luckily, they had forgotten to arrange seats next to each other on the flight back.'
18.6178 	EXP 	image_2: image = 'storypics/12_storypic'
18.6178 	EXP 	text: autoDraw = True
18.6178 	EXP 	image_2: autoDraw = True
18.6178 	EXP 	text_34: autoDraw = True
18.6178 	EXP 	text_35: autoDraw = True
18.7868 	DATA 	Keypress: 9
18.7892 	EXP 	New trial (rep=0, index=28): OrderedDict([('storyText', "They both had first-class tickets, but Jessie was headed for seat 1B while Calvin's seat was 4F. "), ('locationEvent', 4), ('socialEvent', 3)])
18.8078 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
18.8295 	DATA 	Keypress: 1
18.8507 	EXP 	text: autoDraw = False
18.8507 	EXP 	image_2: autoDraw = False
18.8507 	EXP 	text_34: autoDraw = False
18.8507 	EXP 	text_35: autoDraw = False
18.8507 	EXP 	text: text = "They both had first-class tickets, but Jessie was headed for seat 1B while Calvin's seat was 4F. "
18.8507 	EXP 	image_2: image = 'storypics/12_storypic'
18.8507 	EXP 	text: autoDraw = True
18.8507 	EXP 	image_2: autoDraw = True
18.8507 	EXP 	text_34: autoDraw = True
18.8507 	EXP 	text_35: autoDraw = True
19.0035 	DATA 	Keypress: 9
19.0059 	EXP 	New trial (rep=0, index=29): OrderedDict([('storyText', 'Before Jessie sat down, she took a deep breath and then awkwardly shook Calvin’s hand, mumbling, “Well, have a nice flight.” '), ('locationEvent', 4), ('socialEvent', 4)])
19.0312 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
19.0584 	DATA 	Keypress: 1
19.0845 	EXP 	text: autoDraw = False
19.0845 	EXP 	image_2: autoDraw = False
19.0845 	EXP 	text_34: autoDraw = False
19.0845 	EXP 	text_35: autoDraw = False
19.0845 	EXP 	text: text = 'Before Jessie sat down, she took a deep breath and then awkwardly shook Calvin’s hand, mumbling, “Well, have a nice flight.” '
19.0845 	EXP 	image_2: image = 'storypics/12_storypic'
19.0845 	EXP 	text: autoDraw = True
19.0845 	EXP 	image_2: autoDraw = True
19.0845 	EXP 	text_34: autoDraw = True
19.0845 	EXP 	text_35: autoDraw = True
19.1868 	DATA 	Keypress: 9
19.1893 	EXP 	New trial (rep=0, index=30): OrderedDict([('storyText', 'He laughed in disbelief and walked to his window seat three rows back to get ready for takeoff.'), ('locationEvent', 4), ('socialEvent', 4)])
19.2089 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
19.2512 	EXP 	text: autoDraw = False
19.2512 	EXP 	image_2: autoDraw = False
19.2512 	EXP 	text_34: autoDraw = False
19.2512 	EXP 	text_35: autoDraw = False
19.2512 	EXP 	text: text = 'He laughed in disbelief and walked to his window seat three rows back to get ready for takeoff.'
19.2512 	EXP 	image_2: image = 'storypics/12_storypic'
19.2512 	EXP 	text: autoDraw = True
19.2512 	EXP 	image_2: autoDraw = True
19.2512 	EXP 	text_34: autoDraw = True
19.2512 	EXP 	text_35: autoDraw = True
19.2701 	DATA 	Keypress: 1
19.2725 	EXP 	New trial (rep=0, index=31): OrderedDict([('storyText', 'Both were upset but glad that they would have this flight to mull things over and recenter. '), ('locationEvent', 4), ('socialEvent', 4)])
19.2932 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
19.3343 	EXP 	text: autoDraw = False
19.3343 	EXP 	image_2: autoDraw = False
19.3343 	EXP 	text_34: autoDraw = False
19.3343 	EXP 	text_35: autoDraw = False
19.3343 	EXP 	text: text = 'Both were upset but glad that they would have this flight to mull things over and recenter. '
19.3343 	EXP 	image_2: image = 'storypics/12_storypic'
19.3343 	EXP 	text: autoDraw = True
19.3343 	EXP 	image_2: autoDraw = True
19.3343 	EXP 	text_34: autoDraw = True
19.3343 	EXP 	text_35: autoDraw = True
19.4035 	DATA 	Keypress: 9
19.4252 	EXP 	Imported recall_instructions.xlsx as conditions, 5 conditions, 1 params
19.4255 	EXP 	Created sequence: sequential, trialTypes=5, nReps=1, seed=None
19.4259 	EXP 	New trial (rep=0, index=0): OrderedDict([('instructText', 'The next task in the experiment is to recall each story to the best of your ability.')])
19.4512 	EXP 	text: autoDraw = False
19.4512 	EXP 	image_2: autoDraw = False
19.4512 	EXP 	text_34: autoDraw = False
19.4512 	EXP 	text_35: autoDraw = False
19.4512 	EXP 	text_6: text = 'The next task in the experiment is to recall each story to the best of your ability.'
19.4512 	EXP 	text_6: autoDraw = True
19.4512 	EXP 	text_24: autoDraw = True
19.4876 	DATA 	Keypress: 1
19.6037 	DATA 	Keypress: 9
19.7202 	DATA 	Keypress: 1
20.0035 	DATA 	Keypress: space
20.0059 	EXP 	New trial (rep=0, index=1): OrderedDict([('instructText', 'You will be presented with the story title, names, the images, and a blank text box for each story.')])
20.0344 	EXP 	text_6: autoDraw = False
20.0344 	EXP 	text_24: autoDraw = False
20.0344 	EXP 	text_6: text = 'You will be presented with the story title, names, the images, and a blank text box for each story.'
20.0344 	EXP 	text_6: autoDraw = True
20.0344 	EXP 	text_24: autoDraw = True
21.3034 	DATA 	Keypress: space
21.3054 	EXP 	New trial (rep=0, index=2): OrderedDict([('instructText', 'Describe the story with as many details as you can remember in the space provided. ')])
21.3344 	EXP 	text_6: autoDraw = False
21.3344 	EXP 	text_24: autoDraw = False
21.3344 	EXP 	text_6: text = 'Describe the story with as many details as you can remember in the space provided. '
21.3344 	EXP 	text_6: autoDraw = True
21.3344 	EXP 	text_24: autoDraw = True
21.6871 	DATA 	Keypress: space
21.6892 	EXP 	New trial (rep=0, index=3): OrderedDict([('instructText', 'When you are finished recalling one story, to move onto the next one hit ‘return’. ')])
21.7180 	EXP 	text_6: autoDraw = False
21.7180 	EXP 	text_24: autoDraw = False
21.7180 	EXP 	text_6: text = 'When you are finished recalling one story, to move onto the next one hit ‘return’. '
21.7180 	EXP 	text_6: autoDraw = True
21.7180 	EXP 	text_24: autoDraw = True
21.9200 	DATA 	Keypress: space
21.9220 	EXP 	New trial (rep=0, index=4): OrderedDict([('instructText', 'There is no time limit for your responses. ')])
21.9514 	EXP 	text_6: autoDraw = False
21.9514 	EXP 	text_24: autoDraw = False
21.9514 	EXP 	text_6: text = 'There is no time limit for your responses. '
21.9514 	EXP 	text_6: autoDraw = True
21.9514 	EXP 	text_24: autoDraw = True
22.1034 	DATA 	Keypress: space
22.1137 	EXP 	Imported count_8.xlsx as conditions, 8 conditions, 1 params
22.1140 	EXP 	Created sequence: sequential, trialTypes=8, nReps=1, seed=None
22.1144 	EXP 	New trial (rep=0, index=0): OrderedDict([('count', 0)])
22.1346 	EXP 	text_6: autoDraw = False
22.1346 	EXP 	text_24: autoDraw = False
22.1346 	EXP 	text_41: text = 1
22.1346 	EXP 	text_41: autoDraw = True
22.1346 	EXP 	text_42: autoDraw = True
22.2719 	DATA 	Keypress: space
22.2870 	WARNING 	Requested image 'storypics/12_storypic' not found but similar filename 'storypics/12_storypic.jpg' exists. This will be used instead but changing the filename is advised.
22.3343 	EXP 	text_41: autoDraw = False
22.3343 	EXP 	text_42: autoDraw = False
22.3343 	EXP 	text_10: alignHoriz = 'left'
22.3343 	EXP 	text_10: alignVert = 'top'
22.3343 	EXP 	text_10: wrapWidth = 1.8
22.3343 	EXP 	text_10: height = 0.05
22.3343 	EXP 	image_4: image = 'storypics/12_storypic'
22.3343 	EXP 	text_9: autoDraw = True
22.3343 	EXP 	text_10: autoDraw = True
22.3343 	EXP 	image_4: autoDraw = True
22.3343 	EXP 	polygon: autoDraw = True
22.3343 	EXP 	bottom_line: autoDraw = True
22.3343 	EXP 	right_line_2: autoDraw = True
22.3343 	EXP 	left_line: autoDraw = True
23.4033 	DATA 	Keypress: return
23.4197 	EXP 	New trial (rep=0, index=1): OrderedDict([('count', 1)])
23.4346 	EXP 	text_9: autoDraw = False
23.4346 	EXP 	text_10: autoDraw = False
23.4346 	EXP 	image_4: autoDraw = False
23.4346 	EXP 	polygon: autoDraw = False
23.4346 	EXP 	bottom_line: autoDraw = False
23.4346 	EXP 	right_line_2: autoDraw = False
23.4346 	EXP 	left_line: autoDraw = False
23.4346 	EXP 	text_41: text = 2
23.4346 	EXP 	text_41: autoDraw = True
23.4346 	EXP 	text_42: autoDraw = True
23.5553 	DATA 	Keypress: return
23.7198 	DATA 	Keypress: return
24.1702 	DATA 	Keypress: space
24.1721 	WARNING 	Requested image 'storypics/21_storypic' not found but similar filename 'storypics/21_storypic.jpg' exists. This will be used instead but changing the filename is advised.
24.2181 	EXP 	text_41: autoDraw = False
24.2181 	EXP 	text_42: autoDraw = False
24.2181 	EXP 	text_10: alignHoriz = 'left'
24.2181 	EXP 	text_10: alignVert = 'top'
24.2181 	EXP 	text_10: wrapWidth = 1.8
24.2181 	EXP 	text_10: height = 0.05
24.2181 	EXP 	image_4: image = 'storypics/21_storypic'
24.2181 	EXP 	text_9: autoDraw = True
24.2181 	EXP 	text_10: autoDraw = True
24.2181 	EXP 	image_4: autoDraw = True
24.2181 	EXP 	polygon: autoDraw = True
24.2181 	EXP 	bottom_line: autoDraw = True
24.2181 	EXP 	right_line_2: autoDraw = True
24.2181 	EXP 	left_line: autoDraw = True
24.2181 	EXP 	text_10: text = ''
24.2199 	EXP 	New trial (rep=0, index=2): OrderedDict([('count', 2)])
24.2347 	EXP 	text_9: autoDraw = False
