count,storyText,locationEvent,socialEvent,story,locationEventSize,socialEventSize,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,participant 2 order - stories,participant 2 order  - schemas types,key_resp_8.keys,key_resp_8.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_15.keys,key_resp_15.rt,key_resp_14.keys,key_resp_14.rt,story_presses.keys,story_presses.rt,story time,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_10.keys,key_resp_10.rt,recall,recall time,key_resp_12.keys,key_resp_12.rt,key_resp_3.keys,key_resp_3.rt,key_resp_11.keys,key_resp_11.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,psychopyVersion,frameRate,
6,He knew Lana would like this because her style was more avant-garde than traditional.,2,2,None,,,,0,6,6,6,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.536730747000547,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,"The professor said, “Remember, class, that the number of protons determines the identity of the element. ",3,2,None,,,,0,6,6,6,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.553534740000032,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,"So for example, all atoms of sodium have 11 protons in the nucleus. ",3,2,None,,,,0,6,6,6,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8532723149983212,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,"And if you look on the periodic table, the atomic number for sodium, the symbol is Na, is eleven.",3,2,None,,,,0,6,6,6,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.986783099993772,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,"An ion retains the same number of protons despite losing electrons, and therefore keeps the same identity in the periodic table. ",3,2,None,,,,0,6,6,6,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.337005187000614,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,Lana and Aaron tried to take notes during the lecture.,3,2,None,,,,0,6,6,6,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.3179597279959125,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,"Right after talking about how two ions bond into one stable molecule by covalent bonds, the professor stopped the lecture, gave another wink to Aaron, and asked Lana to come to the front of the class to do a demonstration. ",3,3,None,,,,0,6,6,6,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.404164307001338,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,"She walked to the front of the class confused, and the professor asked her to stand in the middle of the stage.",3,3,None,,,,0,6,6,6,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.420191595003416,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,"Then Aaron walked up and, taking Lana’s hand, got down on one knee. ",3,3,None,,,,0,6,6,6,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.003276867995737,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,The professor quickly switched to the last slide on the powerpoint which was a photo collage Aaron had sent him of pictures of Aaron and Lana. ,3,3,None,,,,0,6,6,6,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.270077086999663,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,"“It's time for us to make a bond of our own, Lana.”",3,3,None,,,,0,6,6,6,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.137017749999359,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,He opened the small notebook he had in his hand and the ring was sitting on the page. ,3,3,None,,,,0,6,6,6,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.686847791999753,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,“Will you marry me?” ,3,3,None,,,,0,6,6,6,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.670033901995339,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,"Lana had put her hand over her mouth and tears were streaming down her face, but finally, she said, “Yes!”",3,4,None,,,,0,6,6,6,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.553485380005441,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,"Aaron put the ring on her finger, and they hugged while the whole class applauded and cheered. ",3,4,None,,,,0,6,6,6,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.120107039998402,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,Their friends who had been secretly waiting outside came into the class and hugged both of them.,3,4,None,,,,0,6,6,6,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.0367846799999825,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,The professor gave Aaron a celebratory handshake.,3,4,None,,,,0,6,6,6,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.3535361670001294,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,"They made their way back to their seats, and Lana pulled out her phone to text her sister",3,4,None,,,,0,6,6,6,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2.786293455006671,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,"The professor dismissed the class, saying, “That was enough excitement for today!",4,4,None,,,,0,6,6,6,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7.370216570001503,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,Don’t forget there’s a midterm exam next week on Monday on the material covered in the first 4 weeks of the semester.,4,4,None,,,,0,6,6,6,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.70328155199968,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,"As everyone was packing up their notebooks and leaving, Lana and Aaron were surrounded by their friends eager to get a glimpse of the ring and congratulate them. ",4,4,None,,,,0,6,6,6,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.103411424999649,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,1.8030020849982975,space,1.0697093799972208,space,1.1674148720048834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"Alvira and Senna walked into the restaurant hand in sweaty hand with quite different expectations for the night because Senna, after 5 years of dating, was going to propose, and Alvira had no idea.",1.0,1.0,21.0,None,None,,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2362732850015163,space,4.503275909999502,9,22.770822529993893,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"He took a deep breath, trying to calm his nerves as worst case scenarios ran through his mind. ",1.0,1.0,None,None,None,,0,7,7,7,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.12060781299806,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,The restaurant was on the beach and had floor-to-ceiling arched windows that framed an incredible view of the Pacific Ocean.,1.0,1.0,None,None,None,,0,7,7,7,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.070098725002026,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"Besides the view, the restaurant itself was beautiful- crystal chandeliers hung from the high ceiling above small tables covered with white table clothes.
",1.0,1.0,None,None,None,,0,7,7,7,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.902708112000255,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,This was surely one of the best restaurants on the West Coast.,1.0,1.0,None,None,None,,0,7,7,7,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.036497410001175,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"After Senna gave his name to the host, who discretely winked at Senna, they were seated at a table right by the window. ",2.0,1.0,None,7.0,None,,0,7,7,7,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5.336704155000916,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,The waiter brought out some very small menus.,2.0,1.0,None,None,9.0,,0,7,7,7,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.7020616660011,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"They consisted of a short list of the head chef's carefully selected daily dishes written in a loopy, cursive font unadorned by any mention of prices.",None,None,None,None,None,,0,7,7,7,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.752442960998451,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"Senna got nervous about the ring, and he slipped off to the bathroom to check to make sure it looked alright.",2.0,2.0,None,None,None,,0,7,7,7,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.168629047002469,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,The ring contained three canary yellow diamonds that had been in his grandmother’s wedding ring. ,2.0,2.0,None,None,None,,0,7,7,7,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.03773399200145,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"After Senna had gotten back to the table, the waiter appeared at their table to take their order.",3.0,2.0,None,None,None,,0,7,7,7,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3.6704934049994336,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"Senna ordered the oysters with garlic-parmesan sauce, and Alvira ordered the sauteed sea scallops with caramelized apples. ",3.0,2.0,None,None,None,,0,7,7,7,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.703440889999911,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"“Excellent choices,” the waiter said, and he left.",3.0,2.0,None,None,None,,0,7,7,7,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.219807794994267,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"“What a beautiful place, Senna. ",3.0,2.0,None,None,None,,0,7,7,7,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.852865977001784,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"This is too much just to celebrate the first tomatoes I grew in the garden- really, this is absurd,” Alvira said.",3.0,2.0,None,None,None,,0,7,7,7,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9.003879930001858,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"Senna laughed and said, “No, those were really the best tomatoes I’ve ever had. ",3.0,2.0,None,None,None,,0,7,7,7,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.7032552500022575,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,We had to celebrate.” ,3.0,2.0,None,None,None,,0,7,7,7,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1696102470014011,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"They talked and laughed as the sun sank below the horizon, lighting up the sky and water, and slowly the glow from the windows was replaced by the chandeliers.",3.0,2.0,None,8.0,None,,0,7,7,7,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10.37003369499871,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,The waiter returned with their dishes.,4.0,2.0,None,None,None,,0,7,7,7,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.403157354994619,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"Everything was even more delicious than they had expected, especially the oysters, which Senna said tasted like the ocean. ",4.0,2.0,None,None,None,,0,7,7,7,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.603302210001857,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7," As they were eating, Senna recounted to Alvira how they had met, and he told her in many words how much he loved her and what he loved about her, almost tearing up at moments. ",4.0,2.0,None,None,None,,0,7,7,7,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,11.184239205002086,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"When they had finished eating, Senna nodded at the waiter who had been watching attentively, and he quickly strode over to place a small, elegant cake topped with the ring in front of Alvira. ",4.0,3.0,None,None,None,,0,7,7,7,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23.75539617200411,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,Her eyes widened in shock when she realized what she was looking at.,4.0,3.0,None,None,None,,0,7,7,7,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1033168499998283,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"Senna got down on one knee and said,“Alvira, will you marry me? ",4.0,3.0,None,None,None,,0,7,7,7,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.436628704999748,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"I love you, and I will never stop loving you.” ",4.0,3.0,None,None,None,,0,7,7,7,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.953145946994482,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"After a few moments with everyone turned and looking at Elvira in expectation, she exclaimed, “Yes, of course, yes!”",4.0,4.0,None,None,None,,0,7,7,7,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.801002885003982,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,She hugged Senna with tears flowing down her cheeks. ,4.0,4.0,None,None,None,,0,7,7,7,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.2846260349979275,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,"The other guests exploded in applause, and the waiter returned with a bottle of champagne and popped it.",4.0,4.0,None,None,None,,0,7,7,7,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.836968307005009,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,Senna slipped the ring onto Alvira’s finger and she held up her hand to admire it.,4.0,4.0,None,None,None,,0,7,7,7,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.619671439999365,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,“I need to text my dad and tell him!” she sang. ,4.0,4.0,None,None,None,,0,7,7,7,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4.653265411994653,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,The whole restaurant proceeded in cheers with them to celebrate the joyous occasion.  ,4.0,4.0,None,None,None,,0,7,7,7,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0201686500004143,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
7,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.7271255939995,space,21.486742146000324,,,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
,,,,,,,"In this next part of the experiment, please recall each story to the best of your ability.",,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,11.535407815004874,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
,,,,,,,"You will be presented with the story title, names, the images, and a blank text box for each story.",,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.387009649995889,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
,,,,,,,Describe the story indicated with as many details as you can remember in the space provided. ,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.317613087005157,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
,,,,,,,"When you are finished recalling one story, to move onto the next one, press the ‘return’ key. ",,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.120063894995837,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
,,,,,,,There is a 5 minute time limit to make your response. ,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.569526979998045,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
,,,,,,,Please note that you will not be able to capitalize any letters except for the first letter of your answer. This will not effect the scoring of your recall answer.,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,17.137442359999113,,,,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.8365417270033504,Emmanuella and liam went grocery shopping to prepare for the dinner they were hosting that night. emmanuella was trying to not break up with him at the store  because she didn't want to break up with him until after the dinner. she gets angry and bursts. she tells liam she wants to break up and that she's been thinking about it for a little while. liam agrees to the break up because he knows it would be best for the both of them. they agree to still host the dinner but not tell their friends that they've broken up. they end on good terms and even joke about who is going to keep the cat.,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
1,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5675328599973,"Charlie and alma are in the same history class. alma is the ceo of her own company and charlie is an investor. charlie was excited to tell alma about how his company has agreed to invest in hers but they will only invest $27,000 first in order to test the waters. alma refuses this and says that in order for the project to go as planned they need the full investment. charlie gives in and decides they will invest the full amount and will wire her the money by the next day. all of this is happening as their teacher is giving a lecture on rome and athens.",,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
2,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.0698796800061245,Mr. shelton and mr. gordon are both business owners. they've gone out to dinner to discuss the possibility of merging their businesses. they make some small talk as the waitress brings them their menus. they then begin to talk business and mr. shelton says he would like to buy mr. gordon's company. mr. gordon would become director of that company branch and they would leave the company as is. mr. gordon doesn't agree and says he doesn't think the company would function well by making it bigger. mr. shelton proceeds to explain to mr. gordon that he has done this in the past with small companies and tells him how much more the company would grow. he convinces mr. gordon to accept merging the companies.,,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
3,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.7692968400006066,"Simon and carina meet at a grocery store. they're both at the meat department by all the chicken. they notice each other but both are too shy to talk to one another. carina works up the courage to talk to him and makes a joke about the chicken. they both begin to make jokes about the chicken. they reccommend recipes to one another and keep shopping together. they get in line to pay for their groceries when simon asks carina to dinner and she accepts. they agree to go on a date the next week. as their paying for their stuff, simon takes it upon himself to pay for carina's groceries and jokes about how they pretty much just went on their first date. the cashier is annoyed and rolls her eyes. carina realizes she's late to her own barbecue and simon watches her running out of the grocery store mesmerized.",,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
4,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.80375549299788,"Calvin and jessie were on vacation in jamaica. jessie is annoyed with calvin. calvin has noticed this the entire trip but he didn't know why she was upset and he decides to do nothing about it because he doesn't know what to do. calvin makes small talk and says how the airport facilities are sub par. jessie then explodes and says she thinks they should break up for good once they get back to the states. calvin says nothing at first but then he agrees. he says she should've broken up with him before they planned the trip that way he didn't bore her anymore. he's hurt but trying not to show it. luckily, they never got their seats next to one another on the plane so they get to fly back by themselves. jessie wishes him a safe flight and tells him she wants her books back",,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
5,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.1032025219974457,"David is at the airport waiting for his flight that doesn't take off for another 3 hours. anna runs into the airport with only 35 minutes to make her flight. david is intrigued by anna. anna notices her shoe is untied so she stops to tie it without noticing that there is someone with a cart headed her way. david decides to save anna from the cart crashing into her. she's mesmerized by the handsome stranger that has just saved her. he helps her up and offers to help her get to her gate. as their on the way, they talk about how they went to the same high school and she graduated 3 years before him. david asks her if she would like to go to dinner with him when they both get back from their trips. she accepts, gives him her business card, and runs off to her gate. anna barely makes it. she boards, finds her seat, and hugs the blanket in glee.",,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
6,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.403500496999186,"Aaron and lana are boyfriend and girlfriend and both have the same intro to chem class. aaron has planned to propose to lana during class. he's acquired the help of his professor to propose to her. the class their in is where they had their first class together. lana doesn't suspect a thing while aaron is trying to keep his cool as the class goes on. the professor keeps lecturing about bonds and ions. at some poinst he calls lana to the front of the class. she's confused. the professor then flips to a slide that asks, will you marry me. aaron gets down on one knee and proposes. she starts crying and accepts. the whole class cheers. lana and aaron's friends have been outside this whole time and they come in to congratulate the couple. ",,,,,,,,,,,,,,,,,062119_p1,001,2019_Jun_21_1520,body_behavioural,3.0.4,60.00427158398957,
